date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Power (MW)
2020-04-04 13:00:00,675.7,487.52,336.86,16.34,866.87,85.4504
2020-04-04 13:15:00,662.58,478.05,337.63,17.1,866.67,62.177967
2020-04-04 13:30:00,686.98,495.66,346.85,18.76,866.48,56.6125
2020-04-04 13:45:00,740.61,534.35,381.01,18.04,866.25,67.53157
2020-04-04 14:00:00,731.47,527.75,384.61,18.81,866.02,59.256866
2020-04-04 14:15:00,619.59,447.04,325.17,18.79,865.81,60.4996
2020-04-04 14:30:00,696.65,502.64,381.35,18.58,865.57,60.210964
2020-04-04 14:45:00,583.38,420.91,323.29,18.58,865.36,61.31533
2020-04-04 15:00:00,726.57,524.22,415.5,17.62,865.12,62.259632
2020-04-04 15:15:00,731.41,527.71,427.01,18.41,864.9,67.282364
2020-04-04 15:30:00,706.43,509.69,413.74,18.85,864.67,78.245766
2020-04-04 15:45:00,712.67,514.19,420.48,18.35,864.52,82.30157
2020-04-04 16:00:00,705.31,508.88,414.92,19.76,864.27,73.4076
2020-04-04 16:15:00,701.09,505.83,412.08,20.09,864.13,74.7075
2020-04-04 16:30:00,669.87,483.31,388.67,20.25,864.04,70.4368
2020-04-04 16:45:00,659.86,476.09,376.18,19.54,863.78,76.722336
2020-04-04 17:00:00,642.66,463.68,341.95,19.75,863.44,79.0972
2020-04-04 17:15:00,631.27,455.46,279.11,19.77,863.3,74.99007
2020-04-04 17:30:00,621.45,448.37,226.85,20.55,863.17,69.886604
2020-04-04 17:45:00,557.51,402.25,178.6,20.39,863.04,64.589935
2020-04-04 18:00:00,522.17,376.74,154.35,20.38,862.89,58.23604
2020-04-04 18:15:00,482.24,347.94,142.59,19.41,862.85,50.881367
2020-04-04 18:30:00,417.46,301.2,129.18,19.81,862.74,43.789665
2020-04-04 18:45:00,364.57,263.04,117.12,20.24,862.74,37.121464
2020-04-04 19:00:00,311.23,224.55,106.61,20.15,862.74,31.060167
2020-04-04 19:15:00,260.37,187.85,95.69,19.65,862.71,24.204367
2020-04-04 19:30:00,206.49,148.98,83.36,20.18,862.71,17.937267
2020-04-04 19:45:00,157.33,113.51,70.18,19.72,862.79,12.183966
2020-04-04 20:00:00,101.9,73.52,50.75,19.35,862.77,8.6128
2020-04-04 20:15:00,81.53,58.83,42.24,19.08,862.73,6.846933
2020-04-04 20:30:00,59.41,42.86,30.25,18.74,862.77,4.080067
2020-04-04 20:45:00,29.77,21.48,15.62,18.48,862.82,1.277033
2020-04-04 21:00:00,4.48,3.23,2.21,17.88,862.92,0.277433
2020-04-04 21:15:00,0.0,0.0,0.0,17.25,862.97,0.3157
2020-04-04 21:30:00,0.0,0.0,0.0,16.85,862.98,0.301467
2020-04-04 21:45:00,0.0,0.0,0.0,16.05,862.99,0.2793
2020-04-04 22:00:00,0.0,0.0,0.0,15.36,863.07,0.2632
2020-04-04 22:15:00,0.0,0.0,0.0,14.03,863.2,0.2534
2020-04-04 22:30:00,0.0,0.0,0.0,13.94,863.29,0.2485
2020-04-04 22:45:00,0.0,0.0,0.0,13.24,863.43,0.239633
2020-04-04 23:00:00,0.0,0.0,0.0,12.94,863.54,0.230067
2020-04-04 23:15:00,0.0,0.0,0.0,12.52,863.6,0.230767
2020-04-04 23:30:00,0.0,0.0,0.0,12.39,863.57,0.231233
2020-04-04 23:45:00,0.0,0.0,0.0,12.25,863.53,0.233567
2020-04-05 00:00:00,0.0,0.0,0.0,12.02,863.48,0.2338
2020-04-05 00:15:00,0.0,0.0,0.0,11.82,863.48,0.233333
2020-04-05 00:30:00,0.0,0.0,0.0,11.61,863.47,0.233333
2020-04-05 00:45:00,0.0,0.0,0.0,11.43,863.45,0.235433
2020-04-05 01:00:00,0.0,0.0,0.0,11.1,863.41,0.231467
2020-04-05 01:15:00,0.0,0.0,0.0,10.75,863.39,0.238233
2020-04-05 01:30:00,0.0,0.0,0.0,11.43,863.39,0.237767
2020-04-05 01:45:00,0.0,0.0,0.0,11.11,863.38,0.234733
2020-04-05 02:00:00,0.0,0.0,0.0,11.07,863.39,0.2366
2020-04-05 02:15:00,0.0,0.0,0.0,10.51,863.39,0.2338
2020-04-05 02:30:00,0.0,0.0,0.0,10.43,863.41,0.235667
2020-04-05 02:45:00,0.0,0.0,0.0,9.83,863.49,0.239167
2020-04-05 03:00:00,0.0,0.0,0.0,9.4,863.45,0.238933
2020-04-05 03:15:00,0.0,0.0,0.0,8.9,863.42,0.2401
2020-04-05 03:30:00,0.0,0.0,0.0,8.71,863.38,0.236133
2020-04-05 03:45:00,0.0,0.0,0.0,8.22,863.29,0.237533
2020-04-05 04:00:00,0.0,0.0,0.0,7.99,863.26,0.234267
2020-04-05 04:15:00,0.0,0.0,0.0,8.05,863.18,0.234033
2020-04-05 04:30:00,0.0,0.0,0.0,7.62,863.1,0.237767
2020-04-05 04:45:00,0.0,0.0,0.0,7.69,863.05,0.2401
2020-04-05 05:00:00,0.0,0.0,0.0,7.75,863.0,0.238
2020-04-05 05:15:00,0.0,0.0,0.0,7.32,862.97,0.238467
2020-04-05 05:30:00,0.0,0.0,0.0,7.37,863.01,0.238233
2020-04-05 05:45:00,0.0,0.0,0.0,7.01,863.03,0.235433
2020-04-05 06:00:00,0.0,0.0,0.0,7.05,863.02,0.238
2020-04-05 06:15:00,0.0,0.0,0.0,6.89,863.1,0.239867
2020-04-05 06:30:00,0.0,0.0,0.0,7.4,863.11,0.2436
2020-04-05 06:45:00,0.0,0.0,0.0,7.47,863.05,0.241267
2020-04-05 07:00:00,0.0,0.0,0.0,7.93,863.13,0.239867
2020-04-05 07:15:00,0.0,0.0,0.0,7.4,863.13,0.245
2020-04-05 07:30:00,0.0,0.0,0.0,6.64,863.3,0.2387
2020-04-05 07:45:00,0.0,0.0,0.0,7.35,863.42,0.238467
2020-04-05 08:00:00,0.0,0.0,0.0,7.11,863.49,0.242433
2020-04-05 08:15:00,0.0,0.0,0.0,7.28,863.61,0.179433
2020-04-05 08:30:00,0.32,0.23,0.03,6.47,863.66,0.839067
2020-04-05 08:45:00,16.09,11.61,8.69,6.7,863.86,3.265267
2020-04-05 09:00:00,41.8,30.16,22.49,8.15,863.89,6.469167
2020-04-05 09:15:00,76.59,55.26,37.44,8.6,863.93,10.362333
2020-04-05 09:30:00,114.39,82.53,50.4,10.61,863.99,15.088733
2020-04-05 09:45:00,160.27,115.63,63.38,11.21,864.03,20.733067
2020-04-05 10:00:00,208.57,150.48,74.48,12.33,864.07,26.697765
2020-04-05 10:15:00,259.91,187.52,84.21,12.85,864.09,33.744663
2020-04-05 10:30:00,321.31,231.83,95.33,12.2,864.08,40.683533
2020-04-05 10:45:00,370.66,267.43,103.13,12.46,864.1,47.405632
2020-04-05 11:00:00,421.55,304.15,112.08,12.74,864.18,54.774765
2020-04-05 11:15:00,472.09,340.61,121.43,12.94,864.23,61.228065
2020-04-05 11:30:00,514.43,371.16,129.18,13.65,864.2,67.7677
2020-04-05 11:45:00,561.34,405.01,138.91,14.34,864.15,73.429535
2020-04-05 12:00:00,593.7,428.36,153.34,15.05,864.06,78.7584
2020-04-05 12:15:00,627.86,453.0,181.4,15.4,864.03,83.747765
2020-04-05 12:30:00,659.15,475.58,219.43,16.34,863.94,78.13003
2020-04-05 12:45:00,681.18,491.47,262.99,17.06,863.9,75.180466
2020-04-05 13:00:00,705.31,508.88,300.51,17.89,863.83,68.56547
2020-04-05 13:15:00,729.91,526.63,325.67,18.61,863.69,73.732635
2020-04-05 13:30:00,749.22,540.56,343.79,18.72,863.55,76.02093
2020-04-05 13:45:00,770.11,555.64,362.86,19.77,863.29,76.623634
2020-04-05 14:00:00,776.63,560.34,378.28,20.57,863.01,74.5346
2020-04-05 14:15:00,792.47,571.76,399.11,20.8,862.8,73.264336
2020-04-05 14:30:00,771.03,556.3,399.33,20.58,862.5,67.39366
2020-04-05 14:45:00,805.97,581.51,434.45,21.04,862.39,65.378365
2020-04-05 15:00:00,791.16,570.82,436.74,21.16,862.14,63.605965
2020-04-05 15:15:00,789.42,569.57,448.1,21.52,861.9,62.064568
2020-04-05 15:30:00,783.97,565.63,451.17,21.83,861.7,60.91143
2020-04-05 15:45:00,788.44,568.86,455.25,21.87,861.46,62.475
2020-04-05 16:00:00,761.68,549.55,438.42,21.62,861.3,60.6515
2020-04-05 16:15:00,743.05,536.11,424.6,22.02,861.16,62.090233
2020-04-05 16:30:00,752.97,543.27,426.92,21.46,860.92,58.95843
2020-04-05 16:45:00,728.7,525.76,390.13,21.65,860.74,60.881565
2020-04-05 17:00:00,712.37,513.97,330.97,21.3,860.57,68.62753
2020-04-05 17:15:00,699.06,504.37,252.74,22.14,860.47,81.3939
2020-04-05 17:30:00,646.59,466.52,184.74,22.82,860.27,75.27146
2020-04-05 17:45:00,595.17,429.42,148.49,21.63,860.22,69.4022
2020-04-05 18:00:00,577.93,416.97,126.58,22.7,860.09,61.793903
2020-04-05 18:15:00,502.01,362.2,114.47,22.95,860.09,55.097466
2020-04-05 18:30:00,468.27,337.86,110.25,22.45,860.09,48.322865
2020-04-05 18:45:00,407.69,294.15,105.78,22.47,860.08,39.817165
2020-04-05 19:00:00,335.66,242.18,93.86,22.67,860.1,33.305298
2020-04-05 19:15:00,285.98,206.33,83.18,22.78,860.07,27.091866
2020-04-05 19:30:00,233.71,168.62,75.74,22.4,860.04,20.6192
2020-04-05 19:45:00,175.89,126.9,64.55,22.14,860.07,14.454066
2020-04-05 20:00:00,128.2,92.5,51.83,21.8,860.12,9.497134
2020-04-05 20:15:00,86.39,62.33,38.6,21.54,860.16,5.813266
2020-04-05 20:30:00,52.72,38.04,25.71,21.05,860.14,2.9526
2020-04-05 20:45:00,22.48,16.22,11.65,20.42,860.28,0.743167
2020-04-05 21:00:00,1.31,0.94,0.47,19.68,860.45,0.2618
2020-04-05 21:15:00,0.0,0.0,0.0,19.14,860.53,0.326667
2020-04-05 21:30:00,0.0,0.0,0.0,18.62,860.66,0.3185
2020-04-05 21:45:00,0.0,0.0,0.0,18.02,860.84,0.299367
2020-04-05 22:00:00,0.0,0.0,0.0,16.89,861.04,0.282567
2020-04-05 22:15:00,0.0,0.0,0.0,16.91,861.16,0.269967
2020-04-05 22:30:00,0.0,0.0,0.0,16.45,861.29,0.261333
2020-04-05 22:45:00,0.0,0.0,0.0,16.24,861.48,0.2394
2020-04-05 23:00:00,0.0,0.0,0.0,15.84,861.53,0.231233
2020-04-05 23:15:00,0.0,0.0,0.0,15.4,861.7,0.234267
2020-04-05 23:30:00,0.0,0.0,0.0,15.11,861.78,0.234733
2020-04-05 23:45:00,0.0,0.0,0.0,14.23,861.78,0.234967
2020-04-06 00:00:00,0.0,0.0,0.0,12.44,861.84,0.235433
2020-04-06 00:15:00,0.0,0.0,0.0,12.44,861.84,0.231233
2020-04-06 00:30:00,0.0,0.0,0.0,12.61,861.77,0.230533
2020-04-06 00:45:00,0.0,0.0,0.0,11.77,861.71,0.2324
2020-04-06 01:00:00,0.0,0.0,0.0,11.92,861.62,0.2373
2020-04-06 01:15:00,0.0,0.0,0.0,12.66,861.55,0.234967
2020-04-06 01:30:00,0.0,0.0,0.0,11.64,861.56,0.232867
2020-04-06 01:45:00,0.0,0.0,0.0,12.16,861.52,0.231933
2020-04-06 02:00:00,0.0,0.0,0.0,12.16,861.42,0.234267
2020-04-06 02:15:00,0.0,0.0,0.0,11.72,861.33,0.239867
2020-04-06 02:30:00,0.0,0.0,0.0,11.29,861.32,0.231233
2020-04-06 02:45:00,0.0,0.0,0.0,11.87,861.34,0.232867
2020-04-06 03:00:00,0.0,0.0,0.0,11.74,861.3,0.230767
2020-04-06 03:15:00,0.0,0.0,0.0,10.57,861.25,0.237533
2020-04-06 03:30:00,0.0,0.0,0.0,10.03,861.16,0.233567
2020-04-06 03:45:00,0.0,0.0,0.0,9.32,861.05,0.234733
2020-04-06 04:00:00,0.0,0.0,0.0,9.71,860.9,0.2352
2020-04-06 04:15:00,0.0,0.0,0.0,9.17,860.89,0.2317
2020-04-06 04:30:00,0.0,0.0,0.0,8.74,860.83,0.233567
2020-04-06 04:45:00,0.0,0.0,0.0,8.62,860.75,0.2345
2020-04-06 05:00:00,0.0,0.0,0.0,8.52,860.75,0.234967
2020-04-06 05:15:00,0.0,0.0,0.0,8.36,860.75,0.237533
2020-04-06 05:30:00,0.0,0.0,0.0,8.39,860.83,0.232633
2020-04-06 05:45:00,0.0,0.0,0.0,7.97,860.9,0.238
2020-04-06 06:00:00,0.0,0.0,0.0,7.89,860.96,0.236833
2020-04-06 06:15:00,0.0,0.0,0.0,7.88,860.95,0.234967
2020-04-06 06:30:00,0.0,0.0,0.0,7.86,861.0,0.235667
2020-04-06 06:45:00,0.0,0.0,0.0,7.86,861.02,0.231467
2020-04-06 07:00:00,0.0,0.0,0.0,7.8,860.99,0.2338
2020-04-06 07:15:00,0.0,0.0,0.0,7.78,861.05,0.236833
2020-04-06 07:30:00,0.0,0.0,0.0,7.84,861.15,0.2352
2020-04-06 07:45:00,0.0,0.0,0.0,7.78,861.29,0.2366
2020-04-06 08:00:00,0.0,0.0,0.0,7.43,861.44,0.237767
2020-04-06 08:15:00,0.0,0.0,0.0,7.6,861.58,0.206733
2020-04-06 08:30:00,1.69,1.22,0.99,8.35,861.76,1.6674
2020-04-06 08:45:00,27.49,19.84,15.14,8.47,861.84,4.0824
2020-04-06 09:00:00,45.8,33.04,24.56,9.43,861.89,5.883033
2020-04-06 09:15:00,63.6,45.89,32.95,9.81,861.99,8.207499
2020-04-06 09:30:00,84.39,60.88,42.67,10.81,862.22,12.177666
2020-04-06 09:45:00,129.39,93.36,60.58,10.45,862.41,18.608566
2020-04-06 10:00:00,178.59,128.85,75.98,10.72,862.47,24.413431
2020-04-06 10:15:00,236.56,170.68,87.97,11.27,862.47,30.435534
2020-04-06 10:30:00,297.09,214.35,103.86,12.41,862.41,41.147633
2020-04-06 10:45:00,370.89,267.6,118.86,13.69,862.39,45.500465
2020-04-06 11:00:00,396.96,286.41,128.47,14.69,862.44,50.716866
2020-04-06 11:15:00,476.86,344.05,144.96,15.39,862.45,57.486565
2020-04-06 11:30:00,496.95,358.55,150.18,16.08,862.39,60.063736
2020-04-06 11:45:00,574.26,414.33,164.89,16.57,862.42,69.53567
2020-04-06 12:00:00,549.63,396.56,163.73,16.5,862.43,78.76657
2020-04-06 12:15:00,664.58,479.49,194.29,17.52,862.43,79.45443
2020-04-06 12:30:00,619.97,447.31,206.98,17.91,862.37,80.05036
2020-04-06 12:45:00,651.67,470.18,237.84,19.77,862.19,77.3864
2020-04-06 13:00:00,603.05,435.1,244.42,19.53,862.11,78.22454
2020-04-06 13:15:00,686.51,495.32,295.55,20.52,861.85,78.219864
2020-04-06 13:30:00,779.76,562.6,351.19,21.16,861.72,77.896935
2020-04-06 13:45:00,712.25,513.89,330.85,21.52,861.41,76.8404
2020-04-06 14:00:00,656.97,474.01,315.33,21.41,861.2,69.705765
2020-04-06 14:15:00,761.09,549.12,374.02,21.95,861.03,66.151405
2020-04-06 14:30:00,761.91,549.72,388.71,22.15,860.82,65.07574
2020-04-06 14:45:00,812.49,586.21,428.86,22.0,860.62,66.096565
2020-04-06 15:00:00,794.3,573.09,431.8,22.62,860.45,63.552532
2020-04-06 15:15:00,786.13,567.2,434.78,22.77,860.23,66.26037
2020-04-06 15:30:00,799.31,576.7,444.7,23.04,860.1,67.92263
2020-04-06 15:45:00,758.26,547.08,420.53,23.01,859.92,71.47863
2020-04-06 16:00:00,771.22,556.43,427.42,22.89,859.72,76.7837
2020-04-06 16:15:00,741.93,535.3,403.54,23.33,859.62,79.114
2020-04-06 16:30:00,676.56,488.14,357.86,23.18,859.38,74.69397
2020-04-06 16:45:00,489.05,352.85,238.99,22.57,859.28,68.4859
2020-04-06 17:00:00,511.09,368.75,224.79,23.03,859.03,64.07333
2020-04-06 17:15:00,484.61,349.65,201.16,23.35,859.0,65.378136
2020-04-06 17:30:00,585.42,422.38,210.63,23.56,858.93,63.790066
2020-04-06 17:45:00,598.13,431.55,204.98,23.48,858.78,65.89544
2020-04-06 18:00:00,546.49,394.29,174.65,23.89,858.71,55.460068
2020-04-06 18:15:00,479.61,346.04,147.61,23.61,858.69,50.0696
2020-04-06 18:30:00,426.74,307.89,133.72,23.33,858.64,42.795433
2020-04-06 18:45:00,364.65,263.1,116.26,23.09,858.68,37.28643
2020-04-06 19:00:00,317.6,229.15,105.92,22.53,858.68,29.750467
2020-04-06 19:15:00,253.41,182.83,90.33,22.75,858.7,23.153898
2020-04-06 19:30:00,197.31,142.36,77.51,22.78,858.73,17.6393
2020-04-06 19:45:00,159.07,114.77,66.15,22.47,858.77,12.5405
2020-04-06 20:00:00,109.47,78.99,51.48,22.07,858.78,7.8337
2020-04-06 20:15:00,62.1,44.81,32.58,21.63,858.9,5.289433
2020-04-06 20:30:00,51.96,37.49,26.83,21.29,858.96,4.140267
2020-04-06 20:45:00,30.34,21.89,15.67,20.99,859.01,1.4875
2020-04-06 21:00:00,8.89,6.42,4.63,20.3,859.09,0.329233
2020-04-06 21:15:00,0.0,0.0,0.0,19.67,859.18,0.330633
2020-04-06 21:30:00,0.0,0.0,0.0,19.31,859.36,0.315467
2020-04-06 21:45:00,0.0,0.0,0.0,18.87,859.49,0.305433
2020-04-06 22:00:00,0.0,0.0,0.0,17.79,859.65,0.2926
2020-04-06 22:15:00,0.0,0.0,0.0,16.91,859.87,0.276033
2020-04-06 22:30:00,0.0,0.0,0.0,15.8,860.06,0.2667
2020-04-06 22:45:00,0.0,0.0,0.0,15.59,860.17,0.241967
2020-04-06 23:00:00,0.0,0.0,0.0,14.47,860.28,0.2373
2020-04-06 23:15:00,0.0,0.0,0.0,14.92,860.35,0.233333
2020-04-06 23:30:00,0.0,0.0,0.0,15.9,860.38,0.236133
2020-04-06 23:45:00,0.0,0.0,0.0,14.09,860.34,0.2352
2020-04-07 00:00:00,0.0,0.0,0.0,13.44,860.38,0.238
2020-04-07 00:15:00,0.0,0.0,0.0,13.62,860.4,0.235433
2020-04-07 00:30:00,0.0,0.0,0.0,13.23,860.29,0.234733
2020-04-07 00:45:00,0.0,0.0,0.0,13.17,860.23,0.231233
2020-04-07 01:00:00,0.0,0.0,0.0,13.52,860.13,0.2324
2020-04-07 01:15:00,0.0,0.0,0.0,14.29,860.1,0.235667
2020-04-07 01:30:00,0.0,0.0,0.0,12.69,860.03,0.231933
2020-04-07 01:45:00,0.0,0.0,0.0,12.13,860.02,0.2331
2020-04-07 02:00:00,0.0,0.0,0.0,11.96,859.94,0.237067
2020-04-07 02:15:00,0.0,0.0,0.0,11.89,859.86,0.2387
2020-04-07 02:30:00,0.0,0.0,0.0,11.85,859.91,0.232867
2020-04-07 02:45:00,0.0,0.0,0.0,11.43,859.94,0.2443
2020-04-07 03:00:00,0.0,0.0,0.0,11.39,859.96,0.2338
2020-04-07 03:15:00,0.0,0.0,0.0,11.35,859.95,0.2331
2020-04-07 03:30:00,0.0,0.0,0.0,10.5,859.93,0.229367
2020-04-07 03:45:00,0.0,0.0,0.0,10.59,859.9,0.233333
2020-04-07 04:00:00,0.0,0.0,0.0,10.48,859.88,0.2345
2020-04-07 04:15:00,0.0,0.0,0.0,10.28,859.79,0.2324
2020-04-07 04:30:00,0.0,0.0,0.0,10.36,859.88,0.2345
2020-04-07 04:45:00,0.0,0.0,0.0,10.01,859.85,0.2345
2020-04-07 05:00:00,0.0,0.0,0.0,9.75,859.8,0.236367
2020-04-07 05:15:00,0.0,0.0,0.0,10.49,859.82,0.234967
2020-04-07 05:30:00,0.0,0.0,0.0,9.81,859.84,0.237533
2020-04-07 05:45:00,0.0,0.0,0.0,9.28,859.84,0.2373
2020-04-07 06:00:00,0.0,0.0,0.0,8.94,859.85,0.237067
2020-04-07 06:15:00,0.0,0.0,0.0,9.47,859.87,0.235667
2020-04-07 06:30:00,0.0,0.0,0.0,9.3,859.93,0.237533
2020-04-07 06:45:00,0.0,0.0,0.0,8.85,860.02,0.238467
2020-04-07 07:00:00,0.0,0.0,0.0,8.43,860.12,0.238467
2020-04-07 07:15:00,0.0,0.0,0.0,8.49,860.19,0.2373
2020-04-07 07:30:00,0.0,0.0,0.0,8.49,860.24,0.237067
2020-04-07 07:45:00,0.0,0.0,0.0,8.79,860.24,0.236367
2020-04-07 08:00:00,0.0,0.0,0.0,8.59,860.31,0.2401
2020-04-07 08:15:00,0.0,0.0,0.0,8.8,860.4,0.2485
2020-04-07 08:30:00,0.0,0.0,0.0,8.42,860.4,0.250833
2020-04-07 08:45:00,8.1,5.84,4.13,9.07,860.56,1.791533
2020-04-07 09:00:00,26.27,18.96,13.96,9.17,860.63,3.322667
2020-04-07 09:15:00,41.57,30.0,21.72,9.24,860.73,5.5587
2020-04-07 09:30:00,69.8,50.36,35.04,9.34,860.81,10.065765
2020-04-07 09:45:00,125.43,90.5,57.96,10.72,860.84,17.100065
2020-04-07 10:00:00,192.23,138.69,78.22,12.53,860.81,23.619398
2020-04-07 10:15:00,246.21,177.64,93.71,14.3,860.81,29.792
2020-04-07 10:30:00,301.13,217.27,105.88,16.1,860.75,35.569565
2020-04-07 10:45:00,347.32,250.59,115.94,17.64,860.77,41.3707
2020-04-07 11:00:00,392.0,282.83,126.01,16.59,860.75,47.111164
2020-04-07 11:15:00,437.74,315.83,135.23,17.7,860.77,53.393898
2020-04-07 11:30:00,485.35,350.18,144.01,19.71,860.8,59.558567
2020-04-07 11:45:00,530.48,382.74,152.53,20.38,860.84,65.8714
2020-04-07 12:00:00,571.26,412.16,162.54,19.49,860.9,71.3524
2020-04-07 12:15:00,610.02,440.13,175.7,19.86,860.87,76.74287
2020-04-07 12:30:00,639.85,461.65,193.72,20.13,860.88,80.99233
2020-04-07 12:45:00,668.97,482.66,222.09,19.65,860.77,85.34143
2020-04-07 13:00:00,694.01,500.73,254.29,21.35,860.7,89.47516
2020-04-07 13:15:00,711.09,513.05,288.43,21.62,860.5,91.636055
2020-04-07 13:30:00,739.85,533.8,324.14,21.85,860.18,84.704895
2020-04-07 13:45:00,744.46,537.13,344.61,22.41,860.02,85.267235
2020-04-07 14:00:00,765.18,552.08,369.3,22.45,859.83,83.790924
2020-04-07 14:15:00,750.39,541.41,373.34,22.7,859.58,81.45876
2020-04-07 14:30:00,783.19,565.07,403.5,22.85,859.44,80.44329
2020-04-07 14:45:00,772.52,557.37,408.4,23.17,859.34,82.84616
2020-04-07 15:00:00,787.38,568.09,429.01,23.39,859.11,79.0636
2020-04-07 15:15:00,775.47,559.5,428.54,23.32,858.97,78.78733
2020-04-07 15:30:00,795.31,573.81,443.34,24.28,858.81,78.84216
2020-04-07 15:45:00,769.38,555.11,427.92,23.93,858.69,79.0965
2020-04-07 16:00:00,754.99,544.73,414.23,24.01,858.46,82.1646
2020-04-07 16:15:00,734.93,530.25,389.76,24.08,858.3,85.7535
2020-04-07 16:30:00,706.53,509.76,353.1,23.93,858.19,85.15476
2020-04-07 16:45:00,672.25,485.03,299.07,24.21,858.08,81.57077
2020-04-07 17:00:00,656.43,473.62,251.93,24.0,857.96,76.111465
2020-04-07 17:15:00,608.71,439.18,209.53,23.93,857.94,69.945404
2020-04-07 17:30:00,564.77,407.48,184.68,24.17,857.76,65.2071
2020-04-07 17:45:00,538.21,388.32,169.21,24.01,857.77,59.0233
2020-04-07 18:00:00,493.39,355.98,154.64,24.0,857.71,45.9151
2020-04-07 18:15:00,402.44,290.36,124.87,23.79,857.78,37.835934
2020-04-07 18:30:00,315.53,227.66,111.95,23.77,857.76,34.1334
2020-04-07 18:45:00,368.6,265.94,126.46,23.53,857.85,36.585266
2020-04-07 19:00:00,308.75,222.77,112.57,23.8,857.88,25.9357
2020-04-07 19:15:00,213.06,153.72,82.12,23.4,857.89,18.713568
2020-04-07 19:30:00,166.43,120.08,68.39,23.1,857.91,13.234433
2020-04-07 19:45:00,95.69,69.04,48.13,22.69,858.02,8.099934
2020-04-07 20:00:00,67.42,48.64,37.08,22.46,857.99,6.583967
2020-04-07 20:15:00,58.72,42.37,31.17,22.21,858.05,5.145933
2020-04-07 20:30:00,39.79,28.71,21.0,21.94,858.07,2.687067
2020-04-07 20:45:00,18.25,13.16,9.64,21.39,858.18,0.934733
2020-04-07 21:00:00,3.71,2.67,1.83,20.83,858.28,0.263433
2020-04-07 21:15:00,0.0,0.0,0.0,20.38,858.42,0.3269
2020-04-07 21:30:00,0.0,0.0,0.0,19.95,858.56,0.320367
2020-04-07 21:45:00,0.0,0.0,0.0,19.19,858.72,0.3045
2020-04-07 22:00:00,0.0,0.0,0.0,19.0,858.87,0.293067
2020-04-07 22:15:00,0.0,0.0,0.0,18.47,859.04,0.277667
2020-04-07 22:30:00,0.0,0.0,0.0,16.46,859.23,0.269267
2020-04-07 22:45:00,0.0,0.0,0.0,15.85,859.35,0.2457
2020-04-07 23:00:00,0.0,0.0,0.0,15.45,859.49,0.232633
2020-04-07 23:15:00,0.0,0.0,0.0,15.54,859.59,0.2373
2020-04-07 23:30:00,0.0,0.0,0.0,14.71,859.69,0.2366
2020-04-07 23:45:00,0.0,0.0,0.0,14.38,859.76,0.232867
2020-04-08 00:00:00,0.0,0.0,0.0,13.88,859.92,0.233333
2020-04-08 00:15:00,0.0,0.0,0.0,13.87,859.92,0.230767
2020-04-08 00:30:00,0.0,0.0,0.0,13.32,859.94,0.231
2020-04-08 00:45:00,0.0,0.0,0.0,13.2,859.93,0.237067
2020-04-08 01:00:00,0.0,0.0,0.0,12.87,860.0,0.234267
2020-04-08 01:15:00,0.0,0.0,0.0,12.96,859.97,0.230767
2020-04-08 01:30:00,0.0,0.0,0.0,12.54,859.95,0.236133
2020-04-08 01:45:00,0.0,0.0,0.0,12.19,859.91,0.237767
2020-04-08 02:00:00,0.0,0.0,0.0,11.84,859.96,0.2359
2020-04-08 02:15:00,0.0,0.0,0.0,12.04,859.97,0.234967
2020-04-08 02:30:00,0.0,0.0,0.0,11.68,859.98,0.231933
2020-04-08 02:45:00,0.0,0.0,0.0,11.09,859.88,0.234733
2020-04-08 03:00:00,0.0,0.0,0.0,10.97,859.82,0.2338
2020-04-08 03:15:00,0.0,0.0,0.0,10.93,859.8,0.2338
2020-04-08 03:30:00,0.0,0.0,0.0,10.56,859.85,0.2366
2020-04-08 03:45:00,0.0,0.0,0.0,10.59,859.77,0.236133
2020-04-08 04:00:00,0.0,0.0,0.0,10.32,859.67,0.2338
2020-04-08 04:15:00,0.0,0.0,0.0,10.36,859.58,0.237533
2020-04-08 04:30:00,0.0,0.0,0.0,10.38,859.5,0.234733
2020-04-08 04:45:00,0.0,0.0,0.0,10.34,859.47,0.2359
2020-04-08 05:00:00,0.0,0.0,0.0,10.3,859.5,0.236367
2020-04-08 05:15:00,0.0,0.0,0.0,9.97,859.48,0.237533
2020-04-08 05:30:00,0.0,0.0,0.0,10.14,859.48,0.237067
2020-04-08 05:45:00,0.0,0.0,0.0,10.18,859.56,0.233333
2020-04-08 06:00:00,0.0,0.0,0.0,9.51,859.65,0.236133
2020-04-08 06:15:00,0.0,0.0,0.0,9.27,859.63,0.234033
2020-04-08 06:30:00,0.0,0.0,0.0,10.14,859.58,0.2373
2020-04-08 06:45:00,0.0,0.0,0.0,10.09,859.54,0.2366
2020-04-08 07:00:00,0.0,0.0,0.0,10.1,859.62,0.236133
2020-04-08 07:15:00,0.0,0.0,0.0,10.25,859.62,0.234033
2020-04-08 07:30:00,0.0,0.0,0.0,10.29,859.76,0.235667
2020-04-08 07:45:00,0.0,0.0,0.0,10.87,859.83,0.2345
2020-04-08 08:00:00,0.0,0.0,0.0,10.62,859.92,0.242433
2020-04-08 08:15:00,0.0,0.0,0.0,11.67,859.97,0.211167
