date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Power (MW)
2020-02-17 13:00:00,619,36,313,0.0,927.8,23.818132
2020-02-17 13:15:00,629,38,303,0.8,927.7,25.296131
2020-02-17 13:30:00,682,44,321,0.6,927.4,27.229332
2020-02-17 13:45:00,582,35,308,0.8,927.1,26.793999
2020-02-17 14:00:00,601,33,310,1.5,926.8,26.348598
2020-02-17 14:15:00,586,36,301,2.1,926.6,25.440466
2020-02-17 14:30:00,533,30,298,1.7,926.5,25.643398
2020-02-17 14:45:00,504,29,298,1.7,926.2,22.718065
2020-02-17 15:00:00,490,22,298,2.3,926.1,21.484467
2020-02-17 15:15:00,434,17,284,2.4,926.0,19.951733
2020-02-17 15:30:00,438,22,273,2.6,925.8,19.428534
2020-02-17 15:45:00,472,35,256,2.8,925.8,18.345333
2020-02-17 16:00:00,436,41,212,2.9,925.6,17.786667
2020-02-17 16:15:00,436,62,206,3.1,925.5,18.4882
2020-02-17 16:30:00,453,82,192,3.2,925.7,18.3916
2020-02-17 16:45:00,404,72,172,3.3,925.5,17.1352
2020-02-17 17:00:00,404,80,172,3.0,925.7,17.303267
2020-02-17 17:15:00,344,77,137,3.2,925.7,16.219465
2020-02-17 17:30:00,285,64,114,2.9,925.6,12.9378
2020-02-17 17:45:00,219,50,91,3.0,925.7,9.859466
2020-02-17 18:00:00,164,35,76,2.6,925.7,7.428466
2020-02-17 18:15:00,103,17,57,2.5,925.7,5.0208
2020-02-17 18:30:00,58,6,38,2.2,925.8,2.932867
2020-02-17 18:45:00,24,1,19,1.7,925.8,1.3284
2020-02-17 19:00:00,5,1,4,1.2,926.0,0.208333
2020-02-17 19:15:00,0,1,0,0.8,926.0,0.0
2020-02-17 19:30:00,0,0,0,0.3,926.2,0.0
2020-02-17 19:45:00,0,0,0,0.3,926.3,0.0
2020-02-17 20:00:00,0,0,0,0.1,926.5,0.0
2020-02-17 20:15:00,0,0,0,0.3,926.7,0.0
2020-02-17 20:30:00,0,0,0,0.2,926.7,0.0
2020-02-17 20:45:00,0,1,0,0.2,926.8,0.0
2020-02-17 21:00:00,0,0,0,0.0,926.8,0.0
2020-02-17 21:15:00,0,0,0,0.1,926.8,0.0
2020-02-17 21:30:00,0,0,0,0.0,926.8,0.0
2020-02-17 21:45:00,0,0,0,-0.5,926.8,0.0
2020-02-17 22:00:00,0,1,0,-1.4,926.9,0.0
2020-02-17 22:15:00,0,1,0,-1.7,926.9,0.0
2020-02-17 22:30:00,0,0,0,-1.9,926.8,0.0
2020-02-17 22:45:00,0,2,0,-3.0,926.8,0.0
2020-02-17 23:00:00,0,0,0,-2.7,926.7,0.0
2020-02-17 23:15:00,0,0,0,-3.2,926.6,0.0
2020-02-17 23:30:00,0,1,0,-3.3,926.4,0.0
2020-02-17 23:45:00,0,2,0,-3.8,926.3,0.0
2020-02-18 00:00:00,0,1,0,-4.8,926.4,0.0
2020-02-18 00:15:00,0,1,0,-4.7,926.3,0.0
2020-02-18 00:30:00,0,1,0,-4.7,926.2,0.0
2020-02-18 00:45:00,0,1,0,-4.9,926.1,0.0
2020-02-18 01:00:00,0,0,0,-4.9,926.0,0.0
2020-02-18 01:15:00,0,0,0,-4.7,926.0,0.0
2020-02-18 01:30:00,0,1,0,-5.3,925.8,0.0
2020-02-18 01:45:00,0,1,0,-5.6,925.9,0.0
2020-02-18 02:00:00,0,1,0,-6.0,925.9,0.0
2020-02-18 02:15:00,0,0,0,-5.7,925.7,0.0
2020-02-18 02:30:00,0,1,0,-5.8,925.6,0.0
2020-02-18 02:45:00,0,0,0,-5.2,925.5,0.0
2020-02-18 03:00:00,0,1,0,-5.5,925.4,0.0
2020-02-18 03:15:00,0,0,0,-5.5,925.3,0.0
2020-02-18 03:30:00,0,0,0,-5.3,925.2,0.0
2020-02-18 03:45:00,0,1,0,-5.5,925.1,0.0
2020-02-18 04:00:00,0,0,0,-5.5,925.0,0.0
2020-02-18 04:15:00,0,0,0,-5.3,925.0,0.0
2020-02-18 04:30:00,0,1,0,-5.8,924.8,0.0
2020-02-18 04:45:00,0,1,0,-6.1,924.9,0.0
2020-02-18 05:00:00,0,0,0,-6.1,924.8,0.0
2020-02-18 05:15:00,0,0,0,-6.1,924.9,0.0
2020-02-18 05:30:00,0,1,0,-6.2,924.7,0.0
2020-02-18 05:45:00,0,0,0,-6.2,924.5,0.0
2020-02-18 06:00:00,0,0,0,-6.3,924.5,0.0
2020-02-18 06:15:00,0,0,0,-6.3,924.5,0.0
2020-02-18 06:30:00,0,1,0,-6.6,924.5,0.0
2020-02-18 06:45:00,0,0,0,-6.3,924.4,0.0
2020-02-18 07:00:00,0,1,0,-6.4,924.5,0.0
2020-02-18 07:15:00,0,0,0,-6.5,924.4,0.0
2020-02-18 07:30:00,0,0,0,-6.4,924.5,0.0
2020-02-18 07:45:00,0,0,0,-6.7,924.6,0.0
2020-02-18 08:00:00,0,0,0,-6.6,924.5,0.0
2020-02-18 08:15:00,0,0,0,-6.7,924.7,0.0
2020-02-18 08:30:00,7,0,5,-6.6,924.5,0.0
2020-02-18 08:45:00,26,0,19,-6.5,924.6,0.293267
2020-02-18 09:00:00,61,1,39,-6.4,924.6,1.323067
2020-02-18 09:15:00,113,4,59,-6.3,924.7,3.026933
2020-02-18 09:30:00,179,9,79,-6.1,924.6,5.188133
2020-02-18 09:45:00,254,13,96,-5.9,924.5,8.435267
2020-02-18 10:00:00,332,16,109,-4.9,924.2,11.7056
2020-02-18 10:15:00,410,19,122,-3.9,923.9,15.083199
2020-02-18 10:30:00,479,23,132,-2.7,923.7,18.292799
2020-02-18 10:45:00,542,27,140,-1.8,923.4,21.394867
2020-02-18 11:00:00,609,33,146,-0.5,923.1,24.363531
2020-02-18 11:15:00,662,38,149,0.5,922.9,27.000532
2020-02-18 11:30:00,734,46,152,2.2,922.5,29.424732
2020-02-18 11:45:00,790,57,152,2.7,922.0,31.658333
2020-02-18 12:00:00,849,66,152,2.9,921.6,33.934
2020-02-18 12:15:00,886,77,152,3.6,921.5,35.7222
2020-02-18 12:30:00,912,90,155,4.2,921.1,37.084797
2020-02-18 12:45:00,952,103,162,3.9,920.9,37.97733
2020-02-18 13:00:00,977,112,162,3.8,920.6,38.77193
2020-02-18 13:15:00,1007,126,163,4.1,920.5,39.456467
2020-02-18 13:30:00,1013,118,166,4.9,920.2,40.14473
2020-02-18 13:45:00,1031,131,216,4.4,919.7,40.5226
2020-02-18 14:00:00,1022,135,175,4.6,919.2,40.5836
2020-02-18 14:15:00,980,142,161,5.4,919.0,40.648666
2020-02-18 14:30:00,960,155,156,4.8,918.7,40.124268
2020-02-18 14:45:00,937,157,148,5.3,918.6,39.426464
2020-02-18 15:00:00,914,164,145,5.3,918.3,38.83013
2020-02-18 15:15:00,894,169,145,5.1,918.2,37.771866
2020-02-18 15:30:00,849,168,140,5.1,918.0,35.605663
2020-02-18 15:45:00,792,171,137,5.2,917.7,33.180065
2020-02-18 16:00:00,745,180,133,5.3,917.5,30.040333
2020-02-18 16:15:00,667,204,128,5.1,917.3,30.240133
2020-02-18 16:30:00,620,198,120,5.4,917.2,27.947866
2020-02-18 16:45:00,571,190,113,5.3,917.0,25.944332
2020-02-18 17:00:00,526,179,108,5.1,917.0,23.058266
2020-02-18 17:15:00,472,168,95,5.0,917.0,19.996666
2020-02-18 17:30:00,400,141,89,5.0,916.6,16.344732
2020-02-18 17:45:00,299,93,88,4.7,916.8,9.826466
2020-02-18 18:00:00,219,69,77,4.5,916.7,9.734466
2020-02-18 18:15:00,137,33,66,4.4,916.4,6.9684
2020-02-18 18:30:00,68,13,39,4.2,916.4,3.200133
2020-02-18 18:45:00,23,1,19,3.7,916.3,1.541267
2020-02-18 19:00:00,5,1,3,3.1,916.5,0.134467
2020-02-18 19:15:00,0,0,0,2.7,916.2,0.0
2020-02-18 19:30:00,0,1,0,2.1,916.3,0.0
2020-02-18 19:45:00,0,0,0,1.9,916.6,0.0
2020-02-18 20:00:00,0,1,0,1.2,916.5,0.0
2020-02-18 20:15:00,0,1,0,1.2,916.6,0.0
2020-02-18 20:30:00,0,0,0,1.4,916.3,0.0
2020-02-18 20:45:00,0,0,0,1.3,916.3,0.0
2020-02-18 21:00:00,0,1,0,0.5,916.3,0.0
2020-02-18 21:15:00,0,1,0,0.2,916.3,0.0
2020-02-18 21:30:00,0,0,0,0.1,916.3,0.0
2020-02-18 21:45:00,0,0,0,0.0,916.3,0.0
2020-02-18 22:00:00,0,0,0,0.7,916.1,0.0
2020-02-18 22:15:00,0,1,0,0.4,916.0,0.0
2020-02-18 22:30:00,0,0,0,0.0,916.0,0.0
2020-02-18 22:45:00,0,0,0,-0.1,915.9,0.0
2020-02-18 23:00:00,0,0,0,0.4,916.2,0.0
2020-02-18 23:15:00,0,2,0,-2.3,915.9,0.0
2020-02-18 23:30:00,0,0,0,-2.5,915.6,0.0
2020-02-18 23:45:00,0,0,0,-3.1,915.8,0.0
2020-02-19 00:00:00,0,0,0,-3.4,915.8,0.0
2020-02-19 00:15:00,0,1,0,-3.9,915.6,0.0
2020-02-19 00:30:00,0,1,0,-4.4,915.9,0.0
2020-02-19 00:45:00,0,1,0,-4.3,915.7,0.0
2020-02-19 01:00:00,0,1,0,-4.6,915.8,0.0
2020-02-19 01:15:00,0,0,0,-4.5,915.9,0.0
2020-02-19 01:30:00,0,0,0,-4.7,916.0,0.0
2020-02-19 01:45:00,0,1,0,-5.0,916.0,0.0
2020-02-19 02:00:00,0,0,0,-5.1,916.0,0.0
2020-02-19 02:15:00,0,0,0,-5.1,916.0,0.0
2020-02-19 02:30:00,0,0,0,-5.1,916.0,0.0
2020-02-19 02:45:00,0,0,0,-5.0,916.0,0.0
2020-02-19 03:00:00,0,0,0,-5.1,916.1,0.0
2020-02-19 03:15:00,0,0,0,-5.3,916.2,0.0
2020-02-19 03:30:00,0,0,0,-5.1,916.2,0.0
2020-02-19 03:45:00,0,0,0,-5.3,916.0,0.0
2020-02-19 04:00:00,0,0,0,-5.5,916.2,0.0
2020-02-19 04:15:00,0,0,0,-5.8,916.4,0.0
2020-02-19 04:30:00,0,0,0,-5.9,916.5,0.0
2020-02-19 04:45:00,0,0,0,-6.0,916.8,0.0
2020-02-19 05:00:00,0,0,0,-5.9,916.9,0.0
2020-02-19 05:15:00,0,0,0,-6.2,916.9,0.0
2020-02-19 05:30:00,0,0,0,-6.1,917.0,0.0
2020-02-19 05:45:00,0,0,0,-6.0,917.3,0.0
2020-02-19 06:00:00,0,1,0,-6.5,917.4,0.0
2020-02-19 06:15:00,0,0,0,-6.3,917.5,0.0
2020-02-19 06:30:00,0,0,0,-6.4,917.8,0.0
2020-02-19 06:45:00,0,0,0,-6.2,918.1,0.0
2020-02-19 07:00:00,0,0,0,-6.0,918.4,0.0
2020-02-19 07:15:00,0,0,0,-6.0,918.4,0.0
2020-02-19 07:30:00,0,0,0,-6.1,918.4,0.0
2020-02-19 07:45:00,0,0,0,-6.2,918.5,0.0
2020-02-19 08:00:00,0,0,0,-6.2,918.6,0.0
2020-02-19 08:15:00,0,0,0,-5.7,919.0,0.0
2020-02-19 08:30:00,4,0,4,-5.5,919.7,0.0
2020-02-19 08:45:00,11,0,12,-5.3,920.3,0.014
2020-02-19 09:00:00,17,0,17,-5.3,921.0,0.232
2020-02-19 09:15:00,27,0,28,-4.9,921.3,0.619667
2020-02-19 09:30:00,34,0,34,-4.5,921.8,0.9612
2020-02-19 09:45:00,46,0,46,-3.8,922.3,1.5592
2020-02-19 10:00:00,59,0,60,-3.6,922.4,2.101533
2020-02-19 10:15:00,84,0,88,-3.4,922.6,3.279067
2020-02-19 10:30:00,85,0,87,-2.8,923.0,4.07
2020-02-19 10:45:00,77,0,78,-2.4,923.2,3.5826
2020-02-19 11:00:00,81,0,83,-2.3,923.4,3.6278
2020-02-19 11:15:00,96,0,98,-2.0,923.6,4.29
2020-02-19 11:30:00,97,0,102,-1.5,923.8,4.742267
2020-02-19 11:45:00,98,0,101,-0.5,923.9,4.737733
2020-02-19 12:00:00,104,0,106,0.2,924.1,4.907067
2020-02-19 12:15:00,100,0,100,0.4,924.3,4.8588
2020-02-19 12:30:00,103,0,105,0.0,924.3,4.896067
2020-02-19 12:45:00,115,0,119,0.0,924.4,5.362133
2020-02-19 13:00:00,120,1,125,-0.3,924.7,5.6996
2020-02-19 13:15:00,117,2,119,-1.5,924.9,5.652933
2020-02-19 13:30:00,107,1,104,-1.4,925.3,5.6746
2020-02-19 13:45:00,124,0,123,-1.1,925.3,5.701267
2020-02-19 14:00:00,132,1,131,-1.3,925.6,4.6778
2020-02-19 14:15:00,102,0,106,-1.3,925.8,5.049933
2020-02-19 14:30:00,103,0,109,-1.5,925.6,5.387267
2020-02-19 14:45:00,52,1,53,-1.9,925.8,4.4506
2020-02-19 15:00:00,108,0,112,-1.8,926.1,5.854667
2020-02-19 15:15:00,122,0,119,-1.7,926.0,5.777133
2020-02-19 15:30:00,119,0,125,-1.6,926.0,5.1724
2020-02-19 15:45:00,135,0,137,-1.6,925.9,5.455267
2020-02-19 16:00:00,116,0,120,-1.1,926.0,5.9392
2020-02-19 16:15:00,126,0,130,-1.0,926.2,5.89
2020-02-19 16:30:00,147,1,146,-0.9,926.0,6.920333
2020-02-19 16:45:00,153,1,146,-0.8,926.1,7.007733
2020-02-19 17:00:00,267,22,177,-0.5,926.2,9.480933
2020-02-19 17:15:00,299,37,158,0.0,926.5,14.479733
2020-02-19 17:30:00,305,52,131,0.0,926.6,11.765333
2020-02-19 17:45:00,312,79,91,0.3,926.8,13.260599
2020-02-19 18:00:00,229,70,61,0.2,926.9,10.527
2020-02-19 18:15:00,157,30,48,0.2,927.0,7.193133
2020-02-19 18:30:00,60,9,30,0.1,927.4,2.990533
2020-02-19 18:45:00,31,5,15,-0.2,927.5,1.5864
2020-02-19 19:00:00,7,0,5,-0.2,927.8,0.170733
2020-02-19 19:15:00,0,1,0,-0.4,928.0,0.0
2020-02-19 19:30:00,0,0,0,-0.6,928.1,0.0
2020-02-19 19:45:00,0,0,0,-0.5,928.5,0.0
2020-02-19 20:00:00,0,1,0,-0.9,928.7,0.0
2020-02-19 20:15:00,0,0,0,-1.3,929.0,0.0
2020-02-19 20:30:00,0,0,0,-1.3,929.3,0.0
2020-02-19 20:45:00,0,1,0,-1.0,929.4,0.0
2020-02-19 21:00:00,0,2,0,-2.4,929.5,0.0
2020-02-19 21:15:00,0,1,0,-3.3,929.6,0.0
2020-02-19 21:30:00,0,1,0,-4.2,929.9,0.0
2020-02-19 21:45:00,0,1,0,-4.6,930.1,0.0
2020-02-19 22:00:00,0,0,0,-4.5,930.4,0.0
2020-02-19 22:15:00,0,0,0,-4.3,930.6,0.0
2020-02-19 22:30:00,0,0,0,-4.1,930.5,0.0
2020-02-19 22:45:00,0,0,0,-4.4,930.7,0.0
2020-02-19 23:00:00,0,0,0,-4.3,930.7,0.0
2020-02-19 23:15:00,0,0,0,-3.5,930.6,0.0
2020-02-19 23:30:00,0,0,0,-3.3,930.6,0.0
2020-02-19 23:45:00,0,2,0,-4.4,930.5,0.0
2020-02-20 00:00:00,0,0,0,-3.8,930.5,0.0
2020-02-20 00:15:00,0,1,0,-4.9,930.7,0.0
2020-02-20 00:30:00,0,0,0,-5.1,930.8,0.0
2020-02-20 00:45:00,0,1,0,-5.5,930.9,0.0
2020-02-20 01:00:00,0,0,0,-5.0,931.0,0.0
2020-02-20 01:15:00,0,0,0,-5.8,931.0,0.0
2020-02-20 01:30:00,0,0,0,-5.5,930.8,0.0
2020-02-20 01:45:00,0,0,0,-4.9,930.9,0.0
2020-02-20 02:00:00,0,0,0,-4.2,930.8,0.0
2020-02-20 02:15:00,0,0,0,-3.1,930.6,0.0
2020-02-20 02:30:00,0,1,0,-3.6,930.5,0.0
2020-02-20 02:45:00,0,0,0,-3.9,930.6,0.0
2020-02-20 03:00:00,0,1,0,-4.1,930.4,0.0
2020-02-20 03:15:00,0,1,0,-4.8,930.1,0.0
2020-02-20 03:30:00,0,0,0,-5.3,930.2,0.0
2020-02-20 03:45:00,0,0,0,-5.3,930.5,0.0
2020-02-20 04:00:00,0,0,0,-5.2,930.5,0.0
2020-02-20 04:15:00,0,0,0,-4.9,930.3,0.0
2020-02-20 04:30:00,0,1,0,-4.8,930.0,0.0
2020-02-20 04:45:00,0,0,0,-4.7,930.0,0.0
2020-02-20 05:00:00,0,1,0,-4.7,929.8,0.0
2020-02-20 05:15:00,0,0,0,-4.7,929.7,0.0
2020-02-20 05:30:00,0,0,0,-4.8,929.9,0.0
2020-02-20 05:45:00,0,0,0,-4.9,929.6,0.0
2020-02-20 06:00:00,0,0,0,-5.1,929.5,0.0
2020-02-20 06:15:00,0,0,0,-5.0,929.5,0.0
2020-02-20 06:30:00,0,0,0,-5.0,929.7,0.0
2020-02-20 06:45:00,0,0,0,-5.3,929.7,0.0
2020-02-20 07:00:00,0,0,0,-5.2,929.9,0.0
2020-02-20 07:15:00,0,0,0,-5.0,930.0,0.0
2020-02-20 07:30:00,0,0,0,-4.8,930.0,0.0
2020-02-20 07:45:00,0,0,0,-4.7,929.8,0.0
2020-02-20 08:00:00,0,0,0,-4.4,929.5,0.0
2020-02-20 08:15:00,1,0,0,-4.5,929.7,0.0
2020-02-20 08:30:00,7,0,5,-3.7,929.8,0.0
2020-02-20 08:45:00,16,0,15,-3.3,929.7,0.083667
2020-02-20 09:00:00,45,0,39,-3.5,929.8,1.297
2020-02-20 09:15:00,58,0,55,-3.1,929.8,1.888533
2020-02-20 09:30:00,113,0,100,-2.6,929.9,3.7004
2020-02-20 09:45:00,161,3,118,-1.9,930.0,5.452
2020-02-20 10:00:00,203,4,143,-1.5,929.8,8.647067
2020-02-20 10:15:00,195,2,158,-1.1,929.8,8.9514
2020-02-20 10:30:00,151,1,138,-0.5,929.5,7.9062
2020-02-20 10:45:00,176,0,163,0.0,929.4,7.5646
2020-02-20 11:00:00,193,0,177,0.2,929.4,8.443533
2020-02-20 11:15:00,195,1,178,0.4,929.2,8.559066
2020-02-20 11:30:00,306,5,177,0.7,929.1,10.455533
2020-02-20 11:45:00,459,8,299,1.6,928.9,18.8556
2020-02-20 12:00:00,337,5,273,1.4,928.9,15.3162
2020-02-20 12:15:00,246,3,215,1.7,928.8,13.752266
2020-02-20 12:30:00,220,1,216,1.9,928.6,11.119866
2020-02-20 12:45:00,242,2,220,1.8,928.7,10.877666
2020-02-20 13:00:00,240,2,228,1.6,928.5,11.724466
2020-02-20 13:15:00,216,2,201,1.7,928.4,10.963333
2020-02-20 13:30:00,207,2,204,1.7,928.4,10.213
2020-02-20 13:45:00,285,3,249,1.0,928.2,12.014133
2020-02-20 14:00:00,665,28,287,1.3,927.9,18.615732
2020-02-20 14:15:00,349,9,204,1.1,927.7,17.325998
2020-02-20 14:30:00,442,11,291,1.2,927.5,18.708666
2020-02-20 14:45:00,731,39,297,2.1,927.4,15.9442
2020-02-20 15:00:00,487,12,294,2.3,927.2,10.967999
2020-02-20 15:15:00,714,41,335,2.6,927.0,8.7018
2020-02-20 15:30:00,590,39,258,3.2,926.7,8.1976
2020-02-20 15:45:00,660,60,209,3.5,926.3,8.099333
2020-02-20 16:00:00,624,56,210,4.0,926.5,7.915067
2020-02-20 16:15:00,289,13,171,4.0,926.4,7.920267
2020-02-20 16:30:00,382,29,195,3.8,926.4,8.471133
2020-02-20 16:45:00,452,50,193,3.7,926.5,9.068266
2020-02-20 17:00:00,201,5,145,2.9,926.5,9.802
2020-02-20 17:15:00,171,2,139,2.6,926.6,8.436666
2020-02-20 17:30:00,149,1,132,2.4,926.7,7.1924
2020-02-20 17:45:00,87,1,85,2.2,926.9,4.4354
2020-02-20 18:00:00,62,1,63,2.3,926.9,3.124667
2020-02-20 18:15:00,38,0,38,2.4,927.0,1.823267
2020-02-20 18:30:00,20,0,20,2.2,927.2,0.8768
2020-02-20 18:45:00,12,0,11,2.1,927.2,0.256
2020-02-20 19:00:00,4,0,3,2.0,927.1,0.001333
2020-02-20 19:15:00,0,0,0,1.8,927.3,0.0
2020-02-20 19:30:00,0,0,0,1.8,927.4,0.0
2020-02-20 19:45:00,0,0,0,1.5,927.5,0.0
2020-02-20 20:00:00,0,1,0,1.4,927.7,0.0
2020-02-20 20:15:00,0,1,0,1.1,927.8,0.0
2020-02-20 20:30:00,0,0,0,1.1,928.0,0.0
2020-02-20 20:45:00,0,1,0,0.6,928.0,0.0
2020-02-20 21:00:00,0,0,0,0.7,928.0,0.0
2020-02-20 21:15:00,0,1,0,0.6,928.0,0.0
2020-02-20 21:30:00,0,3,0,-0.4,928.0,0.0
2020-02-20 21:45:00,0,0,0,-0.6,928.0,0.0
2020-02-20 22:00:00,0,0,0,-0.8,928.0,0.0
2020-02-20 22:15:00,0,1,0,-1.0,928.2,0.0
2020-02-20 22:30:00,0,1,0,-1.9,928.2,0.0
2020-02-20 22:45:00,0,0,0,-1.8,928.2,0.0
2020-02-20 23:00:00,0,0,0,-2.1,928.2,0.0
2020-02-20 23:15:00,0,1,0,-2.5,928.2,0.0
2020-02-20 23:30:00,0,0,0,-2.5,928.2,0.0
2020-02-20 23:45:00,0,0,0,-2.3,928.1,0.0
2020-02-21 00:00:00,0,0,0,-2.6,928.1,0.0
2020-02-21 00:15:00,0,0,0,-2.7,928.1,0.0
2020-02-21 00:30:00,0,0,0,-2.7,928.0,0.0
2020-02-21 00:45:00,0,0,0,-2.8,928.0,0.0
2020-02-21 01:00:00,0,0,0,-2.9,928.0,0.0
2020-02-21 01:15:00,0,0,0,-3.3,928.0,0.0
2020-02-21 01:30:00,0,0,0,-3.1,927.9,0.0
2020-02-21 01:45:00,0,0,0,-3.1,927.9,0.0
2020-02-21 02:00:00,0,0,0,-2.8,927.7,0.0
2020-02-21 02:15:00,0,0,0,-2.7,927.8,0.0
2020-02-21 02:30:00,0,0,0,-2.8,927.7,0.0
2020-02-21 02:45:00,0,1,0,-2.8,927.4,0.0
2020-02-21 03:00:00,0,0,0,-2.8,927.5,0.0
2020-02-21 03:15:00,0,1,0,-3.1,927.7,0.0
2020-02-21 03:30:00,0,0,0,-2.9,927.5,0.0
2020-02-21 03:45:00,0,0,0,-2.9,927.5,0.0
2020-02-21 04:00:00,0,0,0,-2.4,927.5,0.0
2020-02-21 04:15:00,0,1,0,-3.2,927.2,0.0
2020-02-21 04:30:00,0,1,0,-3.8,927.0,0.0
2020-02-21 04:45:00,0,0,0,-2.9,926.8,0.0
2020-02-21 05:00:00,0,1,0,-3.9,926.8,0.0
2020-02-21 05:15:00,0,1,0,-3.8,926.7,0.0
2020-02-21 05:30:00,0,0,0,-3.7,926.6,0.0
2020-02-21 05:45:00,0,0,0,-3.1,926.6,0.0
2020-02-21 06:00:00,0,0,0,-2.8,926.5,0.0
2020-02-21 06:15:00,0,0,0,-3.2,926.4,0.0
2020-02-21 06:30:00,0,1,0,-3.5,926.5,0.0
2020-02-21 06:45:00,0,0,0,-3.6,926.6,0.0
2020-02-21 07:00:00,0,0,0,-3.9,926.7,0.0
2020-02-21 07:15:00,0,0,0,-4.5,926.6,0.0
2020-02-21 07:30:00,0,1,0,-4.5,926.8,0.0
2020-02-21 07:45:00,0,0,0,-4.2,926.8,0.0
2020-02-21 08:00:00,0,0,0,-4.3,926.9,0.0
2020-02-21 08:15:00,1,0,1,-4.2,927.1,0.0
2020-02-21 08:30:00,11,1,9,-4.4,927.0,0.0166
2020-02-21 08:45:00,32,0,24,-3.8,927.0,0.466067
2020-02-21 09:00:00,68,0,44,-3.1,927.2,1.632733
2020-02-21 09:15:00,126,3,67,-3.2,927.0,3.522533
2020-02-21 09:30:00,189,7,86,-3.0,927.1,5.683533
2020-02-21 09:45:00,262,10,104,-2.5,927.0,9.088
2020-02-21 10:00:00,332,12,118,-2.2,927.0,12.121133
2020-02-21 10:15:00,404,14,132,-1.2,926.9,13.936066
2020-02-21 10:30:00,477,16,148,-0.5,926.7,13.830466
2020-02-21 10:45:00,533,17,156,0.6,926.5,15.288266
2020-02-21 11:00:00,629,19,179,2.3,926.3,18.008066
2020-02-21 11:15:00,545,17,167,3.2,926.0,19.1948
2020-02-21 11:30:00,729,21,182,3.8,926.0,17.034332
2020-02-21 11:45:00,767,24,177,4.6,925.9,16.319666
2020-02-21 12:00:00,812,25,182,4.8,925.7,13.512266
2020-02-21 12:15:00,866,25,181,5.2,925.5,10.920133
2020-02-21 12:30:00,908,25,182,6.2,925.4,9.010466
2020-02-21 12:45:00,917,29,187,6.4,925.1,7.965067
2020-02-21 13:00:00,943,31,189,6.6,924.9,7.662
2020-02-21 13:15:00,963,36,193,7.0,924.7,7.445067
2020-02-21 13:30:00,971,33,201,7.0,924.5,7.434
2020-02-21 13:45:00,988,38,244,6.7,924.2,8.931
2020-02-21 14:00:00,975,42,200,7.0,923.9,9.0426
2020-02-21 14:15:00,952,45,188,7.5,923.7,9.023733
2020-02-21 14:30:00,925,52,185,7.5,923.4,8.9994
2020-02-21 14:45:00,912,56,184,7.6,923.3,8.976466
2020-02-21 15:00:00,878,57,181,8.1,923.1,8.922733
2020-02-21 15:15:00,858,61,177,8.2,922.9,9.351733
2020-02-21 15:30:00,799,61,169,7.8,922.7,10.640533
2020-02-21 15:45:00,764,64,162,7.7,922.5,10.902333
2020-02-21 16:00:00,725,73,155,8.1,922.5,11.059533
2020-02-21 16:15:00,670,94,148,7.7,922.3,11.771533
2020-02-21 16:30:00,609,81,139,7.8,922.2,18.205866
2020-02-21 16:45:00,546,82,132,8.0,922.1,20.3916
2020-02-21 17:00:00,501,78,123,8.0,922.2,20.969198
2020-02-21 17:15:00,435,67,114,7.8,921.9,19.153
2020-02-21 17:30:00,366,56,102,7.7,921.9,15.822733
2020-02-21 17:45:00,293,46,89,7.9,921.9,12.703533
2020-02-21 18:00:00,209,117,73,7.6,921.9,9.215
2020-02-21 18:15:00,139,68,59,7.2,921.9,6.318333
2020-02-21 18:30:00,78,27,40,7.0,921.7,3.641667
2020-02-21 18:45:00,31,3,20,6.5,921.7,1.632733
2020-02-21 19:00:00,9,1,6,6.0,921.6,0.344733
2020-02-21 19:15:00,0,1,0,5.5,921.9,0.0
2020-02-21 19:30:00,0,1,0,4.8,921.8,0.0
2020-02-21 19:45:00,0,0,0,4.6,922.0,0.0
2020-02-21 20:00:00,0,1,0,4.4,922.0,0.0
2020-02-21 20:15:00,0,0,0,4.5,922.1,0.0
2020-02-21 20:30:00,0,0,0,4.2,922.1,0.0
2020-02-21 20:45:00,0,0,0,4.4,922.3,0.0
2020-02-21 21:00:00,0,1,0,4.3,922.3,0.0
2020-02-21 21:15:00,0,0,0,4.4,922.2,0.0
2020-02-21 21:30:00,0,0,0,4.3,922.2,0.0
2020-02-21 21:45:00,0,1,0,4.2,922.2,0.0
2020-02-21 22:00:00,0,0,0,3.6,922.3,0.0
2020-02-21 22:15:00,0,0,0,3.0,922.3,0.0
2020-02-21 22:30:00,0,0,0,3.0,922.3,0.0
2020-02-21 22:45:00,0,0,0,2.7,922.4,0.0
2020-02-21 23:00:00,0,1,0,1.7,922.3,0.0
2020-02-21 23:15:00,0,0,0,1.4,922.5,0.0
2020-02-21 23:30:00,0,1,0,1.2,922.5,0.0
2020-02-21 23:45:00,0,0,0,1.1,922.2,0.0
2020-02-22 00:00:00,0,1,0,0.7,922.2,0.0
2020-02-22 00:15:00,0,0,0,0.7,922.1,0.0
2020-02-22 00:30:00,0,1,0,0.1,922.0,0.0
2020-02-22 00:45:00,0,0,0,0.1,921.8,0.0
2020-02-22 01:00:00,0,1,0,0.0,921.7,0.0
2020-02-22 01:15:00,0,1,0,-0.8,921.6,0.0
2020-02-22 01:30:00,0,0,0,-1.0,921.5,0.0
